JOB_ID,PLATFORM,DATE,DEPARTURE_AIRPORT,DESTINATION_AIRPORT,FLIGHT_CODE,CABIN_CLASS,DEPARTURE_TIME,ARRIVAL_TIME,TRANSIT,TRANSIT_INFO,FLIGHT_DURATION,RATES
1,BOOKING.COM,2023-09-01,CGK,SIN,QZ260,QZ260,16:25:00,19:10:00,0,NONE,1H 45M,713069.91
1,BOOKING.COM,2023-09-01,CGK,SIN,QZ264,QZ264,11:10:00,14:00:00,0,NONE,1H 50M,713069.91
1,BOOKING.COM,2023-09-01,CGK,SIN,QZ268,QZ268,18:20:00,21:15:00,0,NONE,1H 55M,713069.91
1,BOOKING.COM,2023-09-01,CGK,SIN,QZ274,QZ274,20:15:00,23:10:00,0,NONE,1H 55M,713069.91
1,BOOKING.COM,2023-09-01,CGK,SIN,QZ266,QZ266,08:25:00,11:20:00,0,NONE,1H 55M,852583.59
1,BOOKING.COM,2023-09-01,CGK,SIN,QZ262,QZ262,06:55:00,09:55:00,0,NONE,2H 00M,852583.59
1,BOOKING.COM,2023-09-01,CGK,SIN,ID7157,ID7157,18:30:00,21:15:00,0,NONE,1H 45M,976595.74
1,BOOKING.COM,2023-09-01,CGK,SIN,ID7153,ID7153,08:00:00,10:45:00,0,NONE,1H 45M,1224620.06
1,BOOKING.COM,2023-09-01,CGK,SIN,ID7155,ID7155,10:50:00,13:35:00,0,NONE,1H 45M,1224620.06
1,BOOKING.COM,2023-09-01,CGK,SIN,ID7155,ID7155,12:20:00,15:05:00,0,NONE,1H 45M,1224620.06
1,BOOKING.COM,2023-09-01,CGK,SIN,ID7159,ID7159,17:50:00,20:35:00,0,NONE,1H 45M,1224620.06
1,BOOKING.COM,2023-09-01,CGK,SIN,TR275,TR275,09:45:00,12:30:00,0,NONE,1H 45M,1488145.9
1,BOOKING.COM,2023-09-01,CGK,SIN,TR277,TR277,11:50:00,14:45:00,0,NONE,1H 55M,1488145.9
1,BOOKING.COM,2023-09-01,CGK,SIN,QG526,QG526,16:20:00,19:00:00,0,NONE,1H 40M,1674164.13
1,BOOKING.COM,2023-09-01,CGK,SIN,3K202,3K202,09:40:00,12:40:00,0,NONE,2H 00M,1488145.9
1,BOOKING.COM,2023-09-01,CGK,SIN,3K206,3K206,21:45:00,00:40:00,0,NONE,1H 55M,1581155.02
1,BOOKING.COM,2023-09-01,CGK,SIN,QG522,QG522,06:00:00,08:55:00,0,NONE,1H 55M,1674164.13
1,BOOKING.COM,2023-09-01,CGK,SIN,3K204,3K204,15:25:00,18:30:00,0,NONE,2H 05M,1581155.02
1,BOOKING.COM,2023-09-01,CGK,SIN,QZ262,QZ262,05:25:00,08:10:00,0,NONE,1H 45M,1860182.37
1,BOOKING.COM,2023-09-01,CGK,SIN,SQ963,SQ963,18:05:00,20:55:00,0,NONE,1H 50M,1860182.37
1,BOOKING.COM,2023-09-01,CGK,SIN,GA834,GA834,13:40:00,16:35:00,0,NONE,1H 55M,1844680.85
1,BOOKING.COM,2023-09-01,CGK,SIN,TR279,TR279,19:55:00,22:55:00,0,NONE,2H 00M,1829179.33
1,BOOKING.COM,2023-09-01,CGK,SIN,GA834,GA834,11:45:00,14:30:00,0,NONE,1H 45M,2154711.25
1,BOOKING.COM,2023-09-01,CGK,SIN,GA836,GA836,14:40:00,17:25:00,0,NONE,1H 45M,2154711.25
1,BOOKING.COM,2023-09-01,CGK,SIN,TR279,TR279,16:30:00,19:20:00,0,NONE,1H 50M,2154711.25
1,BOOKING.COM,2023-09-01,CGK,SIN,GA836,GA836,11:15:00,14:05:00,0,NONE,1H 50M,2185714.29
1,BOOKING.COM,2023-09-01,CGK,SIN,SQ959,SQ959,14:10:00,17:00:00,0,NONE,1H 50M,2185714.29
1,BOOKING.COM,2023-09-01,CGK,SIN,SQ965,SQ965,19:00:00,21:50:00,0,NONE,1H 50M,2185714.29
1,BOOKING.COM,2023-09-01,CGK,SIN,H15597,H15597,16:20:00,19:00:00,0,NONE,1H 40M,2821276.6
1,BOOKING.COM,2023-09-01,CGK,SIN,GA828,GA828,08:35:00,11:20:00,0,NONE,1H 45M,2852279.64
1,BOOKING.COM,2023-09-01,CGK,SIN,GA822,GA822,18:40:00,21:25:00,0,NONE,1H 45M,2852279.64
1,BOOKING.COM,2023-09-01,CGK,SIN,SQ953,SQ953,07:55:00,10:45:00,0,NONE,1H 50M,2836778.12
1,BOOKING.COM,2023-09-01,CGK,SIN,GA822,GA822,06:00:00,08:55:00,0,NONE,1H 55M,2821276.6
1,BOOKING.COM,2023-09-01,CGK,SIN,GA8951,GA8951,05:25:00,08:10:00,0,NONE,1H 45M,4138905.78
1,BOOKING.COM,2023-09-01,CGK,SIN,GA8963,GA8963,18:05:00,20:55:00,0,NONE,1H 50M,4557446.81
1,BOOKING.COM,2023-09-01,CGK,SIN,GA8951,GA8951,07:55:00,10:45:00,0,NONE,1H 50M,8076291.79
1,BOOKING.COM,2023-09-01,CGK,SIN,GA8957,GA8957,11:15:00,14:05:00,0,NONE,1H 50M,8076291.79
1,BOOKING.COM,2023-09-01,CGK,SIN,GA8953,GA8953,14:10:00,17:00:00,0,NONE,1H 50M,8076291.79
1,BOOKING.COM,2023-09-01,CGK,SIN,GA8965,GA8965,19:00:00,21:50:00,0,NONE,1H 50M,8076291.79
