JOB_ID,PLATFORM,DEPARTURE_DATE,DEPARTURE_AIRPORT,DESTINATION_AIRPORT,MARKETING_AIRLINE,FLIGHT_CODE,CABIN_CLASS,DEPARTURE_TIME,ARRIVAL_TIME,TRANSIT,TRANSIT_INFO,FLIGHT_DURATION,RATES
1,BOOKING.COM,2023-09-01,SIN,CGK,SINGAPORE AIRLINES,SQ950,FIRST CLASS,06:20:00,07:05:00,0,NONE,1H 45M,24676923.08
1,BOOKING.COM,2023-09-01,SIN,CGK,SINGAPORE AIRLINES,SQ968,FIRST CLASS,21:55:00,22:40:00,0,NONE,1H 45M,24676923.08
