JOB_ID,PLATFORM,DEPARTURE_DATE,DEPARTURE_AIRPORT,DESTINATION_AIRPORT,MARKETING_AIRLINE,FLIGHT_CODE,CABIN_CLASS,DEPARTURE_TIME,ARRIVAL_TIME,TRANSIT,TRANSIT_INFO,FLIGHT_DURATION,RATES
42,BOOKING.COM,2023-08-09,CGK,JFK,MH,"MH726, MH9052, MH9327",ECONOMY,04:15:00,22:30:00,2,"CGK, KUL, DOH, JFK",29H 15M,18982062.78
42,BOOKING.COM,2023-08-09,CGK,JFK,TK,"TK509, TK11",ECONOMY,09:15:00,22:50:00,1,"CGK, IST, JFK",24H 35M,25629596.41
42,BOOKING.COM,2023-08-09,CGK,JFK,TK,"TK509, TK11",ECONOMY,16:05:00,18:55:00,2,"CGK, IST, JFK",37H 50M,19866367.71
42,BOOKING.COM,2023-08-09,CGK,JFK,"AA, QF","QF42, AA72, AA32","PREMIUM ECONOMY, ECONOMY",20:15:00,00:23:00,2,"CGK, SYD, LAX, JFK",39H 08M,18951569.51
42,BOOKING.COM,2023-08-09,CGK,JFK,"TR, CI","TR279, CI756, CI12",ECONOMY,19:55:00,20:35:00,2,"CGK, SIN, TPE, JFK",35H 40M,13401793.72
42,BOOKING.COM,2023-08-09,CGK,JFK,"AA, QF","QF42, AA72, AA2","PREMIUM ECONOMY, ECONOMY",20:15:00,16:42:00,2,"CGK, SYD, LAX, JFK",31H 27M,18951569.51
42,BOOKING.COM,2023-08-09,CGK,JFK,EK,"EK357, EK205",ECONOMY,17:40:00,18:55:00,1,"CGK, DXB, JFK",36H 15M,24181165.92
42,BOOKING.COM,2023-08-09,CGK,JFK,EK,"EK359, EK205",ECONOMY,00:40:00,18:55:00,1,"CGK, DXB, JFK",29H 15M,24181165.92
42,BOOKING.COM,2023-08-09,CGK,JFK,QR,"QR959, QR705",ECONOMY,09:05:00,22:30:00,1,"CGK, DOH, JFK",24H 25M,28739910.31
42,BOOKING.COM,2023-08-09,CGK,JFK,"AA, QF","QF42, AA72, AA28","PREMIUM ECONOMY, ECONOMY",20:15:00,08:24:00,2,"CGK, SYD, LAX, JFK",47H 09M,18951569.51
42,BOOKING.COM,2023-08-09,CGK,JFK,TK,"TK57, TK1",ECONOMY,21:00:00,17:50:00,1,"CGK, IST, JFK",31H 50M,25629596.41
42,BOOKING.COM,2023-08-09,CGK,JFK,EK,"EK359, EK203",ECONOMY,00:40:00,08:50:00,1,"CGK, DXB, JFK",43H 10M,21436771.3
42,BOOKING.COM,2023-08-09,CGK,JFK,"AA, QF","QF42, AA72, AA307","PREMIUM ECONOMY, ECONOMY",20:15:00,18:40:00,2,"CGK, SYD, LAX, JFK",33H 25M,18951569.51
42,BOOKING.COM,2023-08-09,CGK,JFK,"QR, AA","QR957, AA121",BUSINESS,18:45:00,08:50:00,1,"CGK, DOH, JFK",25H 05M,36781763.83
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH710, EK347, EK201",ECONOMY,11:10:00,14:25:00,2,"CGK, KUL, DXB, JFK",38H 15M,19774887.89
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH710, EK343, EK201",ECONOMY,11:10:00,14:25:00,2,"CGK, KUL, DXB, JFK",38H 15M,20095067.26
42,BOOKING.COM,2023-08-09,CGK,JFK,"QZ, CI","QZ274, CI756, CI12",ECONOMY,20:15:00,20:35:00,2,"CGK, SIN, TPE, JFK",35H 20M,12929147.98
42,BOOKING.COM,2023-08-09,CGK,JFK,"QR, AA","QR959, AA8131",ECONOMY,09:05:00,22:30:00,1,"CGK, DOH, JFK",24H 25M,28823019.43
42,BOOKING.COM,2023-08-09,CGK,JFK,MH,"MH720, MH160, MH9065",ECONOMY,16:05:00,15:20:00,2,"CGK, KUL, DOH, JFK",34H 15M,22595515.7
42,BOOKING.COM,2023-08-09,CGK,JFK,"AA, QF","QF42, AA72, AA274","PREMIUM ECONOMY, ECONOMY",20:15:00,21:00:00,2,"CGK, SYD, LAX, JFK",35H 45M,18951569.51
42,BOOKING.COM,2023-08-09,CGK,JFK,"QR, AA","QR955, AA8115",ECONOMY,01:10:00,15:20:00,1,"CGK, DOH, JFK",25H 10M,28823019.43
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH726, EK347, EK201",ECONOMY,04:15:00,14:25:00,2,"CGK, KUL, DXB, JFK",45H 10M,19774887.89
42,BOOKING.COM,2023-08-09,CGK,JFK,"QR, AA","QR957, AA8115",ECONOMY,18:45:00,15:20:00,1,"CGK, DOH, JFK",31H 35M,28823019.43
42,BOOKING.COM,2023-08-09,CGK,JFK,"QR, AA","QR957, AA8115",ECONOMY,04:15:00,14:25:00,2,"CGK, DOH, JFK",45H 10M,19866367.71
42,BOOKING.COM,2023-08-09,CGK,JFK,"MH, TK","MH722, TK61, TK1",ECONOMY,18:25:00,17:50:00,2,"CGK, KUL, IST, JFK",34H 25M,13630493.27
42,BOOKING.COM,2023-08-09,CGK,JFK,"8B, TK","8B677, TK61, TK1",ECONOMY,16:50:00,17:50:00,2,"CGK, KUL, IST, JFK",36H 00M,13264573.99
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH726, EK343, EK201",ECONOMY,04:15:00,14:25:00,2,"CGK, KUL, DXB, JFK",45H 10M,20095067.26
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH710, EK347, EK205",ECONOMY,11:10:00,18:55:00,2,"CGK, KUL, DXB, JFK",42H 45M,19866367.71
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, QG","QG502, EK347, EK203",ECONOMY,11:30:00,08:50:00,2,"CGK, KUL, DXB, JFK",32H 20M,19774887.89
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8153, AA8131",ECONOMY,09:05:00,22:30:00,1,"CGK, DOH, JFK",24H 25M,28823019.43
42,BOOKING.COM,2023-08-09,CGK,JFK,EY,"EY475, EY101",BUSINESS,17:05:00,16:00:00,1,"CGK, AUH, JFK",33H 55M,35219730.94
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH710, EK343, EK205",ECONOMY,11:10:00,18:55:00,2,"CGK, KUL, DXB, JFK",42H 45M,20186547.09
42,BOOKING.COM,2023-08-09,CGK,JFK,MH,"MH722, MH9052, MH9327",ECONOMY,18:25:00,22:30:00,2,"CGK, KUL, DOH, JFK",39H 05M,20857399.1
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH710, EK343, EK203",ECONOMY,11:10:00,08:50:00,2,"CGK, KUL, DXB, JFK",56H 40M,19043049.33
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8152, AA121",BUSINESS,18:45:00,08:50:00,1,"CGK, DOH, JFK",25H 05M,36781763.83
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8151, AA8115",ECONOMY,01:10:00,15:20:00,1,"CGK, DOH, JFK",25H 10M,28823019.43
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8152, AA8115",ECONOMY,18:45:00,15:20:00,1,"CGK, DOH, JFK",31H 35M,28823019.43
42,BOOKING.COM,2023-08-09,CGK,JFK,"KE, OZ","KE628, OZ222",ECONOMY,21:45:00,11:05:00,1,"CGK, ICN, JFK",24H 20M,45206278.03
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH726, EK347, EK205",ECONOMY,04:15:00,18:55:00,2,"CGK, KUL, DXB, JFK",49H 40M,19866367.71
42,BOOKING.COM,2023-08-09,CGK,JFK,TK,"TK509, TK3",ECONOMY,09:15:00,11:20:00,1,"CGK, IST, JFK",37H 05M,25629596.41
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH726, EK343, EK205",ECONOMY,04:15:00,18:55:00,2,"CGK, KUL, DXB, JFK",49H 40M,20186547.09
42,BOOKING.COM,2023-08-09,CGK,JFK,CX,"CX776, CX844",ECONOMY,14:20:00,06:00:00,1,"CGK, HKG, JFK",26H 40M,40876233.18
42,BOOKING.COM,2023-08-09,CGK,JFK,AF,"AF8500, AF6698",ECONOMY,20:10:00,15:25:00,1,"CGK, AMS, JFK",30H 15M,31834977.58
42,BOOKING.COM,2023-08-09,CGK,JFK,MH,"MH5894, MH160, MH9065",ECONOMY,13:40:00,15:20:00,2,"CGK, KUL, DOH, JFK",36H 40M,25599103.14
42,BOOKING.COM,2023-08-09,CGK,JFK,CX,"CX798, CX830",ECONOMY,00:05:00,13:15:00,1,"CGK, HKG, JFK",24H 10M,40876233.18
42,BOOKING.COM,2023-08-09,CGK,JFK,KL,"KL838, KL641",ECONOMY,20:10:00,15:25:00,1,"CGK, AMS, JFK",30H 15M,31850224.22
42,BOOKING.COM,2023-08-09,CGK,JFK,CX,"CX718, CX840","PREMIUM ECONOMY, ECONOMY",08:10:00,20:25:00,1,"CGK, HKG, JFK",23H 15M,46334529.15
42,BOOKING.COM,2023-08-09,CGK,JFK,"LH, GA","GA822, LH779, LH400",ECONOMY,18:40:00,13:45:00,2,"CGK, SIN, FRA, JFK",30H 05M,33405381.17
42,BOOKING.COM,2023-08-09,CGK,JFK,QR,"QR955, QR701",ECONOMY,01:10:00,15:20:00,1,"CGK, DOH, JFK",25H 10M,40876233.18
42,BOOKING.COM,2023-08-09,CGK,JFK,"QR, AA","QR957, AA8122, AA4551","BUSINESS, FIRST CLASS",18:45:00,14:31:00,2,"CGK, DOH, IAD, JFK",30H 46M,31637518.68
42,BOOKING.COM,2023-08-09,CGK,JFK,"QR, AA","QR957, AA8122, AA4551","BUSINESS, FIRST CLASS",11:10:00,15:20:00,2,"CGK, DOH, IAD, JFK",39H 10M,22595515.7
42,BOOKING.COM,2023-08-09,CGK,JFK,HY,"HY542, HY271, HY7291",ECONOMY,21:00:00,22:30:00,2,"CGK, TAS, IST, JFK",36H 30M,29210313.9
42,BOOKING.COM,2023-08-09,CGK,JFK,"QR, AA","QR957, AA8131",ECONOMY,18:45:00,22:30:00,1,"CGK, DOH, JFK",38H 45M,28877877.43
42,BOOKING.COM,2023-08-09,CGK,JFK,QR,"QR957, QR9, QR2233",ECONOMY,18:45:00,13:24:00,2,"CGK, DOH, LHR, JFK",29H 39M,34731838.56
42,BOOKING.COM,2023-08-09,CGK,JFK,QR,"QR957, QR9, QR2233",ECONOMY,19:55:00,11:10:00,1,"CGK, DOH, LHR, JFK",50H 15M,38406278.03
42,BOOKING.COM,2023-08-09,CGK,JFK,KE,"KE628, KE85",ECONOMY,21:45:00,21:00:00,1,"CGK, ICN, JFK",34H 15M,36942600.9
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH722, EK345, EK205",ECONOMY,18:25:00,18:55:00,2,"CGK, KUL, DXB, JFK",59H 30M,20186547.09
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, MH","MH722, EK347, EK205",ECONOMY,18:25:00,18:55:00,2,"CGK, KUL, DXB, JFK",59H 30M,20186547.09
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8152, AA8122, AA4551",ECONOMY,18:45:00,14:31:00,2,"CGK, DOH, IAD, JFK",30H 46M,28908370.7
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8152, AA8122, AA4551",ECONOMY,20:10:00,19:15:00,1,"CGK, DOH, IAD, JFK",34H 05M,31834977.58
42,BOOKING.COM,2023-08-09,CGK,JFK,MH,"MH722, MH2, MH9393",ECONOMY,18:25:00,13:24:00,2,"CGK, KUL, LHR, JFK",29H 59M,37613452.91
42,BOOKING.COM,2023-08-09,CGK,JFK,MH,"MH722, MH2, MH9393",ECONOMY,18:45:00,15:20:00,1,"CGK, KUL, LHR, JFK",31H 35M,40876233.18
42,BOOKING.COM,2023-08-09,CGK,JFK,"AK, AS, CI","AK1572, CI732, CI4, AS38",ECONOMY,10:00:00,07:00:00,3,"CGK, PEN, TPE, SFO, JFK",32H 00M,15551569.51
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8152, AA8131",ECONOMY,18:45:00,22:30:00,1,"CGK, DOH, JFK",38H 45M,28877877.43
42,BOOKING.COM,2023-08-09,CGK,JFK,LX,"LX9069, LX177, LX16",ECONOMY,19:00:00,12:45:00,2,"CGK, SIN, ZRH, JFK",28H 45M,37171300.45
42,BOOKING.COM,2023-08-09,CGK,JFK,KL,"KL838, KL643",ECONOMY,20:10:00,19:15:00,1,"CGK, AMS, JFK",34H 05M,31850224.22
42,BOOKING.COM,2023-08-09,CGK,JFK,LX,"LX9069, LX177, LX16",ECONOMY,09:40:00,14:25:00,2,"CGK, SIN, ZRH, JFK",39H 45M,30203587.44
42,BOOKING.COM,2023-08-09,CGK,JFK,EK,"EK7763, EK355, EK201",ECONOMY,09:40:00,14:25:00,2,"CGK, SIN, DXB, JFK",39H 45M,30203587.44
42,BOOKING.COM,2023-08-09,CGK,JFK,"LH, GA","GA836, LH779, LH400",ECONOMY,15:30:00,13:45:00,2,"CGK, SIN, FRA, JFK",33H 15M,33405381.17
42,BOOKING.COM,2023-08-09,CGK,JFK,EY,"EY7100, EY473, EY103",BUSINESS,14:40:00,09:30:00,2,"CGK, SIN, AUH, JFK",29H 50M,41470852.02
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, QZ","QZ208, EK347, EK203",ECONOMY,11:45:00,08:50:00,2,"CGK, KUL, DXB, JFK",32H 05M,19683408.07
42,BOOKING.COM,2023-08-09,CGK,JFK,"QR, AA","QR955, AA8131",ECONOMY,01:10:00,22:30:00,1,"CGK, DOH, JFK",32H 20M,28823019.43
42,BOOKING.COM,2023-08-09,CGK,JFK,"TK, Z0","TK57, TK1981, Z0701",ECONOMY,21:00:00,15:50:00,2,"CGK, IST, LGW, JFK",29H 50M,23601793.72
42,BOOKING.COM,2023-08-09,CGK,JFK,"OZ, GA","GA822, OZ752, OZ222",ECONOMY,18:40:00,11:05:00,2,"CGK, SIN, ICN, JFK",27H 25M,46227802.69
42,BOOKING.COM,2023-08-09,CGK,JFK,"TK, Z0","TK57, TK1981, Z0701",ECONOMY,14:40:00,20:35:00,1,"CGK, IST, LGW, JFK",40H 55M,40693273.54
42,BOOKING.COM,2023-08-09,CGK,JFK,"AK, EK","AK381, EK347, EK203",ECONOMY,08:35:00,08:50:00,2,"CGK, KUL, DXB, JFK",35H 15M,19683408.07
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8498, AA8403","PREMIUM ECONOMY, ECONOMY",21:55:00,11:05:00,1,"CGK, NRT, JFK",24H 10M,55628101.64
42,BOOKING.COM,2023-08-09,CGK,JFK,LH,"LH9795, LH779, LH400",ECONOMY,19:00:00,13:45:00,2,"CGK, SIN, FRA, JFK",29H 45M,37445739.91
42,BOOKING.COM,2023-08-09,CGK,JFK,"EK, QZ","QZ204, EK347, EK203",ECONOMY,10:45:00,08:50:00,2,"CGK, KUL, DXB, JFK",33H 05M,19683408.07
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8151, AA8133, AA4296",ECONOMY,01:10:00,18:55:00,2,"CGK, DOH, BOS, JFK",28H 45M,28908370.7
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8151, AA8133, AA4296",ECONOMY,16:05:00,13:24:00,2,"CGK, DOH, BOS, JFK",32H 19M,37613452.91
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8151, AA8131",ECONOMY,01:10:00,22:30:00,1,"CGK, DOH, JFK",32H 20M,28823019.43
42,BOOKING.COM,2023-08-09,CGK,JFK,AA,"AA8151, AA8131",ECONOMY,01:10:00,00:11:00,2,"CGK, DOH, JFK",34H 01M,28908370.7
42,BOOKING.COM,2023-08-09,CGK,JFK,CX,"CX718, CX844",ECONOMY,08:10:00,06:00:00,1,"CGK, HKG, JFK",32H 50M,40876233.18
42,BOOKING.COM,2023-08-09,CGK,JFK,CX,"CX718, CX844",ECONOMY,19:00:00,15:00:00,2,"CGK, HKG, JFK",31H 00M,37171300.45
42,BOOKING.COM,2023-08-09,CGK,JFK,EK,"EK7763, EK353, EK205",ECONOMY,09:40:00,18:55:00,2,"CGK, SIN, DXB, JFK",44H 15M,30203587.44
42,BOOKING.COM,2023-08-09,CGK,JFK,EK,"EK7763, EK355, EK205",ECONOMY,09:40:00,18:55:00,2,"CGK, SIN, MUC, JFK",44H 15M,30203587.44
