JOB_ID,PLATFORM,DATE,DEPARTURE_AIRPORT,DESTINATION_AIRPORT,FLIGHT_CODE,CABIN_CLASS,DEPARTURE_TIME,ARRIVAL_TIME,TRANSIT,TRANSIT_INFO,FLIGHT_DURATION,RATES
1,BOOKING.COM,2023-08-09,CGK,JFK,"TG436, TG910, Z0701",ECONOMY,19:00:00,15:50:00,2,"CGK, BKK, LHR, JFK",31H 50M,23686322.19
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR81, N0601",ECONOMY,01:10:00,22:00:00,2,"CGK, DOH, BER, JFK",31H 50M,23810334.35
1,BOOKING.COM,2023-08-09,CGK,JFK,"6E1602, 6E17, 6E4234",ECONOMY,17:05:00,17:50:00,2,"CGK, BOM, IST, JFK",35H 45M,21872644.38
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH5894, MH164, MH9065",ECONOMY,13:40:00,15:20:00,2,"CGK, KUL, DOH, JFK",36H 40M,22136170.21
1,BOOKING.COM,2023-08-09,CGK,JFK,"TG436, TG910, Z0701",ECONOMY,13:40:00,15:20:00,2,"CGK, BKK, LHR, JFK",36H 40M,22136170.21
1,BOOKING.COM,2023-08-09,CGK,JFK,"EK359, EK203",ECONOMY,00:40:00,08:50:00,1,"CGK, DXB, JFK",43H 10M,21733130.7
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH710, EK347, EK205",ECONOMY,11:10:00,18:55:00,2,"CGK, KUL, DXB, JFK",42H 45M,19919452.89
1,BOOKING.COM,2023-08-09,CGK,JFK,"IU896, MH865, EK347, EK203",ECONOMY,09:45:00,08:50:00,3,"CGK, KNO, KUL, DXB, JFK",34H 05M,21376595.74
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH710, EK347, EK205",ECONOMY,09:30:00,08:50:00,3,"CGK, KUL, DXB, JFK",34H 20M,21299088.15
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH710, EK343, EK205",ECONOMY,11:10:00,18:55:00,2,"CGK, KUL, DXB, JFK",42H 45M,20229483.28
1,BOOKING.COM,2023-08-09,CGK,JFK,"QZ190, MH865, EK347, EK203",ECONOMY,09:00:00,08:50:00,3,"CGK, KNO, KUL, DXB, JFK",34H 50M,21376595.74
1,BOOKING.COM,2023-08-09,CGK,JFK,"EY7100, EY473, EY103",ECONOMY,14:40:00,09:30:00,2,"CGK, SIN, AUH, JFK",29H 50M,26678115.5
1,BOOKING.COM,2023-08-09,CGK,JFK,"IU892, MH865, EK347, EK203",ECONOMY,08:45:00,08:50:00,3,"CGK, KNO, KUL, DXB, JFK",35H 05M,21376595.74
1,BOOKING.COM,2023-08-09,CGK,JFK,"JT204, MH865, EK347, EK203",ECONOMY,08:30:00,08:50:00,3,"CGK, KNO, KUL, DXB, JFK",35H 20M,21392097.26
1,BOOKING.COM,2023-08-09,CGK,JFK,"OZ762, OZ222",ECONOMY,21:50:00,11:05:00,1,"CGK, ICN, JFK",24H 15M,34878419.45
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH710, MH164, MH9327",ECONOMY,11:10:00,22:30:00,2,"CGK, KUL, DOH, JFK",46H 20M,19423404.26
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH710, MH164, MH9327",ECONOMY,04:15:00,14:25:00,2,"CGK, KUL, DOH, JFK",45H 10M,19919452.89
1,BOOKING.COM,2023-08-09,CGK,JFK,"IU896, MH865, EK347, EK203",ECONOMY,04:15:00,14:25:00,2,"CGK, KNO, KUL, DXB, JFK",45H 10M,19919452.89
1,BOOKING.COM,2023-08-09,CGK,JFK,"QZ266, MH606, EK347, EK203",ECONOMY,08:25:00,08:50:00,3,"CGK, SIN, KUL, DXB, JFK",35H 25M,21702127.66
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8152, AA8115",ECONOMY,18:45:00,15:20:00,1,"CGK, DOH, JFK",31H 35M,29034346.5
1,BOOKING.COM,2023-08-09,CGK,JFK,"TK509, TK3",ECONOMY,09:15:00,11:20:00,1,"CGK, IST, JFK",37H 05M,25841033.43
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH722, EK343, EK203",ECONOMY,18:25:00,08:50:00,2,"CGK, KUL, DXB, JFK",49H 25M,18896352.58
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH726, EK343, EK201",ECONOMY,04:15:00,14:25:00,2,"CGK, KUL, DXB, JFK",45H 10M,20229483.28
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH722, EK343, EK203",ECONOMY,01:10:00,22:30:00,1,"CGK, KUL, DXB, JFK",32H 20M,29034346.5
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH726, EK345, EK205",ECONOMY,04:15:00,18:55:00,2,"CGK, KUL, DXB, JFK",49H 40M,20058966.57
1,BOOKING.COM,2023-08-09,CGK,JFK,"IU736, MH852, EK343, EK201",ECONOMY,13:45:00,14:25:00,3,"CGK, DPS, KUL, DXB, JFK",35H 40M,23360790.27
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8153, AA121",ECONOMY,09:05:00,08:50:00,1,"CGK, DOH, JFK",34H 45M,29096352.58
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH726, EK345, EK205",ECONOMY,13:40:00,22:30:00,2,"CGK, KUL, DXB, JFK",43H 50M,22136170.21
1,BOOKING.COM,2023-08-09,CGK,JFK,"KL838, KL643",ECONOMY,20:10:00,19:15:00,1,"CGK, AMS, JFK",34H 05M,32057142.86
1,BOOKING.COM,2023-08-09,CGK,JFK,"AF8500, AF6699",ECONOMY,20:10:00,19:15:00,1,"CGK, AMS, JFK",34H 05M,32072644.38
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8151, AA8136, AA2973",ECONOMY,01:10:00,00:11:00,2,"CGK, DOH, MIA, JFK",34H 01M,29142857.14
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR701",ECONOMY,01:10:00,15:20:00,1,"CGK, DOH, JFK",25H 10M,41156534.95
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8152, AA8133, AA4296",ECONOMY,18:45:00,18:55:00,2,"CGK, DOH, BOS, JFK",35H 10M,29142857.14
1,BOOKING.COM,2023-08-09,CGK,JFK,"EY475, EY101",BUSINESS,17:05:00,16:00:00,1,"CGK, AUH, JFK",33H 55M,33095744.68
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ965, SQ26",ECONOMY,19:00:00,11:10:00,1,"CGK, SIN, JFK",27H 10M,39141337.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"AF8500, AF1241, AF6",ECONOMY,20:10:00,15:45:00,2,"CGK, AMS, CDG, JFK",30H 35M,32506686.93
1,BOOKING.COM,2023-08-09,CGK,JFK,"IU736, MH852, EK343, EK201",ECONOMY,14:40:00,20:35:00,1,"CGK, DPS, KUL, DXB, JFK",40H 55M,29049848.02
1,BOOKING.COM,2023-08-09,CGK,JFK,"EK7763, EK355, EK203",ECONOMY,09:40:00,08:50:00,2,"CGK, SIN, DXB, JFK",34H 10M,30119452.89
1,BOOKING.COM,2023-08-09,CGK,JFK,"LH9795, LH791, LH410",ECONOMY,19:00:00,15:00:00,2,"CGK, SIN, MUC, JFK",31H 00M,32444680.85
1,BOOKING.COM,2023-08-09,CGK,JFK,"EK7763, EK355, EK203",ECONOMY,09:05:00,15:20:00,1,"CGK, SIN, DXB, JFK",41H 15M,29096352.58
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8152, AA8133, AA4294",ECONOMY,18:45:00,19:57:00,2,"CGK, DOH, BOS, JFK",36H 12M,29142857.14
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ965, SQ26",ECONOMY,18:40:00,13:45:00,2,"CGK, SIN, JFK",30H 05M,33576291.79
1,BOOKING.COM,2023-08-09,CGK,JFK,"LH9795, LH791, LH410",ECONOMY,18:05:00,11:10:00,1,"CGK, SIN, MUC, JFK",28H 05M,39141337.39
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH726, EK343, EK203",ECONOMY,04:15:00,08:50:00,2,"CGK, KUL, DXB, JFK",63H 35M,19206382.98
1,BOOKING.COM,2023-08-09,CGK,JFK,"HY542, HY271, HY7291",ECONOMY,21:00:00,22:30:00,2,"CGK, TAS, IST, JFK",36H 30M,29207142.86
1,BOOKING.COM,2023-08-09,CGK,JFK,"HY542, HY271, HY7291",ECONOMY,18:25:00,18:55:00,2,"CGK, TAS, IST, JFK",59H 30M,20368996.96
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ963, SQ26",ECONOMY,18:25:00,18:55:00,2,"CGK, SIN, JFK",59H 30M,20368996.96
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX776, CX844",ECONOMY,14:20:00,06:00:00,1,"CGK, HKG, JFK",26H 40M,41187537.99
1,BOOKING.COM,2023-08-09,CGK,JFK,"GA822, QR945, QR701",ECONOMY,18:40:00,15:20:00,2,"CGK, SIN, DOH, JFK",31H 40M,32832218.85
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX776, CX844",ECONOMY,01:10:00,08:50:00,1,"CGK, HKG, JFK",42H 40M,29096352.58
1,BOOKING.COM,2023-08-09,CGK,JFK,"KE628, KE85",ECONOMY,21:45:00,21:00:00,1,"CGK, ICN, JFK",34H 15M,37172644.38
1,BOOKING.COM,2023-08-09,CGK,JFK,"EK7763, EK353, EK201",ECONOMY,09:40:00,14:25:00,2,"CGK, SIN, DXB, JFK",39H 45M,30119452.89
1,BOOKING.COM,2023-08-09,CGK,JFK,"EK7763, EK355, EK201",ECONOMY,09:40:00,14:25:00,2,"CGK, SIN, DXB, JFK",39H 45M,30119452.89
1,BOOKING.COM,2023-08-09,CGK,JFK,"LH9795, LH779, LH400",ECONOMY,19:00:00,13:45:00,2,"CGK, SIN, FRA, JFK",29H 45M,37684194.53
1,BOOKING.COM,2023-08-09,CGK,JFK,"VN630, VN408, OZ222",ECONOMY,13:50:00,11:05:00,2,"CGK, SGN, ICN, JFK",32H 15M,35482978.72
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH722, MH2, MH9393",ECONOMY,18:25:00,13:24:00,2,"CGK, KUL, LHR, JFK",29H 59M,37792705.17
1,BOOKING.COM,2023-08-09,CGK,JFK,"VN630, VN408, OZ222",ECONOMY,09:05:00,08:50:00,1,"CGK, SGN, ICN, JFK",34H 45M,37482674.77
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ951, SQ326, SQ26",ECONOMY,05:25:00,11:10:00,2,"CGK, SIN, FRA, JFK",40H 45M,30103951.37
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ8591, SQ26",ECONOMY,11:50:00,11:10:00,1,"CGK, SIN, JFK",34H 20M,38288753.8
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR701",ECONOMY,18:45:00,15:20:00,1,"CGK, DOH, JFK",31H 35M,41156534.95
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR327, QR2240",ECONOMY,01:10:00,22:49:00,2,"CGK, DOH, LGW, JFK",32H 39M,37312158.05
1,BOOKING.COM,2023-08-09,CGK,JFK,"CX718, CX844",ECONOMY,08:10:00,06:00:00,1,"CGK, HKG, JFK",32H 50M,41187537.99
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR955, QR327, QR2240",ECONOMY,16:05:00,13:24:00,2,"CGK, DOH, LGW, JFK",32H 19M,37792705.17
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR9, QR2235",ECONOMY,18:45:00,19:50:00,2,"CGK, KUL, LHR, JFK",36H 05M,34955927.05
1,BOOKING.COM,2023-08-09,CGK,JFK,"EK7763, EK353, EK205",ECONOMY,09:40:00,18:55:00,2,"CGK, SIN, DXB, JFK",44H 15M,30119452.89
1,BOOKING.COM,2023-08-09,CGK,JFK,"EK7763, EK355, EK205",ECONOMY,09:40:00,18:55:00,2,"CGK, SIN, DXB, JFK",44H 15M,30119452.89
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR329, QR2235",ECONOMY,18:45:00,19:50:00,2,"CGK, DOH, LGW, JFK",36H 05M,35234954.41
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR11, QR2646",ECONOMY,18:45:00,18:09:00,2,"CGK, DOH, LHR, JFK",34H 24M,36986626.14
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR329, QR2235",ECONOMY,14:40:00,12:40:00,2,"CGK, DOH, LGW, JFK",33H 00M,38195744.68
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR11, QR2646",ECONOMY,06:35:00,07:25:00,2,"CGK, SIN, CDG, JFK",35H 50M,36552583.59
1,BOOKING.COM,2023-08-09,CGK,JFK,"SQ957, SQ26",ECONOMY,11:15:00,11:10:00,1,"CGK, SIN, JFK",34H 55M,41668085.11
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH726, MH4, MH9479",ECONOMY,04:15:00,22:49:00,2,"CGK, KUL, LHR, JFK",29H 34M,43295744.68
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR329, QR2240",ECONOMY,18:45:00,22:49:00,2,"CGK, DOH, LGW, JFK",39H 04M,35296960.49
1,BOOKING.COM,2023-08-09,CGK,JFK,"VN630, OZ736, OZ222",ECONOMY,13:50:00,11:05:00,2,"CGK, SGN, ICN, JFK",32H 15M,40939513.68
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR329, QR2240",ECONOMY,19:00:00,20:05:00,2,"CGK, DOH, LGW, JFK",36H 05M,37684194.53
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH856, NH110",ECONOMY,21:25:00,10:55:00,1,"CGK, HND, JFK",24H 30M,55696960.49
1,BOOKING.COM,2023-08-09,CGK,JFK,"UA7899, UA7910",ECONOMY,21:25:00,10:55:00,1,"CGK, HND, JFK",24H 30M,55764437.69
1,BOOKING.COM,2023-08-09,CGK,JFK,"NH856, UA7910","PREMIUM ECONOMY, ECONOMY",21:25:00,10:55:00,1,"CGK, HND, JFK",24H 30M,55826443.77
1,BOOKING.COM,2023-08-09,CGK,JFK,"HY542, HY271, HY7281",ECONOMY,21:00:00,17:50:00,2,"CGK, TAS, IST, JFK",31H 50M,41964893.62
1,BOOKING.COM,2023-08-09,CGK,JFK,"HY542, HY271, HY7281",ECONOMY,09:05:00,18:09:00,2,"CGK, TAS, IST, JFK",44H 04M,32971732.52
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR959, QR9, QR2646",ECONOMY,09:05:00,18:09:00,2,"CGK, DOH, LHR, JFK",44H 04M,33018237.08
1,BOOKING.COM,2023-08-09,CGK,JFK,"AF8500, AF181, AF8",ECONOMY,20:10:00,21:45:00,2,"CGK, SIN, CDG, JFK",36H 35M,38056231.0
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8152, AA8139, AA820","BUSINESS, FIRST CLASS",18:45:00,19:29:00,2,"CGK, DOH, DFW, JFK",35H 44M,38751519.76
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8152, AA8125, AA2518","BUSINESS, FIRST CLASS",18:45:00,21:37:00,2,"CGK, DOH, LHR, JFK",37H 52M,37108358.66
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR959, QR329, QR2646",ECONOMY,09:05:00,18:09:00,2,"CGK, DOH, LGW, JFK",44H 04M,33297264.44
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH710, MH2, MH9393",ECONOMY,11:10:00,13:24:00,2,"CGK, KUL, LHR, JFK",37H 14M,37808206.69
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR11, QR2240",ECONOMY,18:45:00,22:49:00,2,"CGK, DOH, LHR, JFK",39H 04M,36986626.14
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR705",ECONOMY,18:45:00,22:30:00,1,"CGK, DOH, JFK",38H 45M,41203039.51
1,BOOKING.COM,2023-08-09,CGK,JFK,"QR957, QR11, QR2240",ECONOMY,01:10:00,19:50:00,2,"CGK, DOH, LHR, JFK",29H 40M,45853495.44
1,BOOKING.COM,2023-08-09,CGK,JFK,"MH5894, MH2, MH9393",ECONOMY,13:40:00,13:24:00,2,"CGK, KUL, LHR, JFK",34H 44M,40846504.56
1,BOOKING.COM,2023-08-09,CGK,JFK,"AF3926, AF257, AF10",ECONOMY,14:40:00,18:40:00,2,"CGK, SIN, CDG, JFK",39H 00M,38056231.0
1,BOOKING.COM,2023-08-09,CGK,JFK,"AA8152, AA8139, AA2292","BUSINESS, FIRST CLASS",18:45:00,21:59:00,2,"CGK, DOH, DFW, JFK",38H 14M,38751519.76
1,BOOKING.COM,2023-08-09,CGK,JFK,"AF8500, AF1341, AF6",ECONOMY,20:10:00,15:45:00,2,"CGK, AMS, CDG, JFK",30H 35M,46117021.28
1,BOOKING.COM,2023-08-09,CGK,JFK,"KL838, KL2003, KL2301",ECONOMY,20:10:00,15:45:00,2,"CGK, AMS, CDG, JFK",30H 35M,46117021.28
